cmd,conds,short,long,params,dirs,pri,desc
age, , ,version, , ,108,print version number

age,-s d decrypt,e,encrypt, ,@n,109,encrypt
age,d decrypt p passphrase,r,recipient, ,@n,110,public key
age,-s d decrypt,a,armor, ,@n,111,PEM encode ciphertext
age,d decrypt r recipient R recipients-file,p,passphrase, ,@n,112,passphrase
age,-s e encrypt,d,decrypt, ,@n,113,decrypt
age,-s e encrypt -s d decrypt,j, , , ,114,plugin
age,d decrypt p passphrase,R,recipients-file, ,@n,115,file with public key(s)
age,-s e encrypt -s d decrypt,i,identity, , ,116,file with private key(s)
