cmd,conds,short,long,params,dirs,pri,desc
sbt,,h, , ,@f,104,Print options help message
sbt,,v, , ,@f,105,Print more details
sbt,,d, , ,@f,106,Set log level to debug
sbt,, , , ,@f,107,Disable ANSI color codes
sbt,, , , ,@r,112,Specify path to global settings/plugins
-XX:MaxPermSize=256m),,-Xmx1024m, , ,@f @r,115,Set memory options
sbt,, , , ,@f @r,120,Pass -D option directly to the Java runtime
sbt,, , ,new,@f,123,Create a new sbt project from the given template
sbt,, , ,client,@f,124,Connect to a server with an interactive sbt prompt
sbt,, , ,0.13.(seq 0 6)\t'' 1.0.0\t'',@f @r,125,Use specified version of sbt
